Label	Tweet text
0	Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act ? #SororitySisters
1	Mid speech @someuser Christmas Lacrosse Ball #flattering @someuser Grand Cafe http://someurl
1	Coin ! LeCoinCanard : Coin ! LeCoinCanard : Coin ! LeCoinCanard : Coin ! deanbcfc : WasAlRahman this is a question I ask myself everyday ...
0	A decent Christmas party for a change , and an added bonus of not missing the last train for a change !
1	Love the fact I'm sick on my birthday
0	I'm knitting a scarf . Yes . Knitting . A scarf . Because manual dexterity and I like knitting . Problems ?
0	Well you just have to look ... Don't you ? ? #wrestling #SportsEntertainment #wwe #raw or #smackdown #co ... https://t.co/FTCvaJyULT
0	@someuser @someuser blacks aren't elite enough to die in hospitals remember ? That's only reserved for when police are in casualties ...
1	" @someuser : This year's class picture is so awesome . Really awesome ! : fisted_hand_sign : " hahahahaha : face_with_tears_of_joy :
1	Am I surprised that my coworker is not going to show up today ? #Flurries
0	https://t.co/q3Oaw29oGV I forked node ! Get ready for the future . ( Where's my interviews )
1	@someuser your #ambition is #amazing . #saintsfc enjoy exit from #ChampionsLeague
0	maybe i should delete my facebook tab - cause then i'd probably get more stuff done and be less distracted
0	Really don't wanna get ahead of myself but I can see the light at the end of the tunnel now #Rangers
1	Also the only verb that I forgot was " to forget "
1	@someuser If #BJP joins with PDP , then CM will be of PDP . Only way to have a #HINDU #CM is to take support of Abdullah family
0	@someuser will tweet you when I've got it back up and running .
1	Ay after 2 hours nareceive ko rin yung message haha thanks globe
0	@someuser @someuser @someuser @someuser What's the prices like ?
1	That #moment when you don't wanna tell that person you been fuckin someone else .. Cause they might go fuck some else LOL o . O ' #truth
1	Sooooooo the #Bears will be looking for an offensive coordinator as well . This bodes well for next season . #whatamess
1	Any Hindu who tries to defend his religion is a Communal . #Gharwapsi
0	" Meh ... i don't think I'm a suit person . " | ~ Neil Caffrey | | #TvQuotes | #WhiteCollar
1	Cramming 200 + psych pages into my brain even though we learnt that cramming isn't effective
1	I love dating shows ! My favourite is Strictly come dancing , so good when it works out for them !
1	" @someuser : BREAKING : PM Netanyahu slams EU countries : " The Europeans are hypocrites that learned nothing from the holocaust " "
1	Cooper's been busy today http://someurl
1	Merry Christmas love Instagram http://someurl : face_with_tears_of_joy : #gifts #spam
1	I love when I write a tweet wrong . : smiling_face_with_smiling_eyes :
1	Thechicago firehouse restaurant goes up in flames . #chicago #fire #cfd #workingpress #cbs #wbbm ... http://someurl
1	Nailed it #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject ... http://someurl
1	We prefer to lose the derby vs #SuC and fight for Ligna trophy .
0	@someuser I got manually retweeted by Zach Harper . #internetcelebrity
1	Thank you @someuser for live tweeting my morning
1	@someuser @someuser You do look a die hard fan of his
1	Happy stfx day ! Lost my #Xring in ' 12 . It was found 2 mo's later glistening on the 18th green of Lost Creek Golf Club . #xringmiracle
0	@someuser so pissed at 2K rn ..
0	@someuser ___ I love that Song <3
1	@someuser @someuser In a musical , the music department is quite unimportant . #umitsaMUSICAL
1	Love coming to school knowing I have tests all day
0	Long time no see #long #along #time #times #no #see #me #you # i #your #say #hi #hello #want #wanna #to #meet @someuser ... http://someurl
1	@someuser Caffeine free coffee ? Yeah , I'll have that next time I have a slice of sugar-free cheesecake ... :P
0	In desperate need of training partner ( s ) with the knowledge and insight of the infamous @someuser . Candidates apply within .
0	* looks at blackboard * | * calls life alert * | Help my grades have fallen and they can't get up
1	I tweeted about how dangerous Glasgow is , and a Glaswegian party venue followed me . #win
1	because learning for the finals is fucking amazing .
0	@someuser People who are drinking and driving now please
0	@someuser No ! I rarely drink at all . Got a stomach bug :-(
0	Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #again
0	. @someuser Finally had a chance to watch Doyle finale . Thanks for 6 great seasons . Yes , I cried at the end ...
1	People who lie to me really help with my trust issues #twittereantaboutlife
0	H3N2 = Hospital Hard on #badincentives #flu #healthcare #finance #SPS
1	I cared for 8 seconds , then I got distracted . : face_with_tears_of_joy :
0	Explosions ! Nicely done . Apparently , the Joker & I have a lot in common . That's ... disconcerting . http://someurl #Batman #StarTrek
0	Session at the local #1stPhoto #rektek #bmx #lookMamNoHands #flying #fallingWithStyle http://someurl
1	Jesus . I am watching too much #TheNewsroom ... Look at me getting all #SonyHack sermonising ...
1	Nose is stuffed.Awesome .
1	@someuser Grabe ! Affordable na Affordable
0	@someuser no , not negation . Sometimes , peace is achieved in a way that you accept to be content by a constant searing .
0	Perty sunrise #fs100 timelapse of the mountain http://someurl
1	Well it's always a good time losing at the Bay ... @someuser @someuser @someuser
0	I promote #EDM why would I add jazz ? Some ppl will do anything 2b popular #SoObvious #WTF #AttentionWhore #keepitreal http://someurl
0	@someuser wow , Rickman really looks a lot different with blond hair .
0	My grandma tells me she made raviolis to eat .. You know I yelled back " fuck you I don't want no ravioli nigga ! ! ! "
1	@someuser @someuser you can't reason with someone with a bio as moronic as his . " So should everyone else " #SoDemocratic
0	So excited for a whole new episode RHOA love this show ! ! !
0	#take # a #deep #breath #it's #just # a #bad #day # a #bad #life http://someurl
0	Munro's facial expression is my facial expression right now : face_with_tears_of_joy :: face_with_tears_of_joy : #But #I'm #giving #up #on ... http://someurl
1	@someuser , @someuser , wait .. your followup to Ferguson / stereotyping talk is audio about a kid who wants to do " hood-rat " stuff ?
0	to be an Ass but ohh Yeaa ! ! ! http://someurl
0	I'M NOT GONNA ASK YOU FOR FOLLOWING . Your own decision .
1	@someuser I think that was the joke .
0	It could be a Jihadist ? Hello ! ! It is Jihadist's Radical Islamists ! TERRORISTS ! | #sydneysiege #Daesh
1	@someuser @someuser Because Bill makes too much money making speeches now and he's so honest :)
1	Well today has just started off great .
0	Just a friendly reminder ! #motto #advice #you #are #defined #by #your #past http://someurl
1	Aren't you just loving the snow ? #Stockport http://someurl
0	go subscribe @someuser on youtube https://t.co/w0lhyDAexl for good music
1	When that bish defollows you #disney #belle #MoreFollowersPlease http://someurl
0	@someuser | Horrible day in Cambuslang ! very Christmasy http://someurl
1	@someuser ooooo touching myself to ODB he is the greatest Giants player to ever play the game ... Screw that the best player ever ! !
0	SHAME ON JACKSONVILLE #JAGS AND #SHADKHAN . http://someurl - Do you think that #Police phobic #stooges l ... http://someurl
1	At http://someurl - - The sun finally decided to play #beastside #tahiti http://someurl
0	@someuser @someuser I sure hope ev1 vaccinations are up to date ! #GoBolts @someuser @someuser @someuser
0	So which beauty's can get me some followers then : speak-no-evil_monkey :
0	Just booked me and my back a massage with @someuser @someuser hopefully stop it groaning over crimbo : thumbs_up_sign :: father_christmas :: wrapped_present :: father_christmas :
0	I can be mad at you for a matter of 15 min then I can't stand not talking to you .
0	Always forget how good the F . E . A . R is by Ian Brown : headphone : #singingoutloud #TUNE
0	@someuser was completely sensationalized . Inferring that Cubs weren't serious about winning until Wednesday is a joke .
1	So excited for the Christmas party with the snobby side of my fammm
1	@someuser @someuser ikr ! ! This is not a true Battlefield game ! :/ | . | . | . | . | |
1	@someuser How do you propose to determine " sides " ? I have both black and white family members . #racewar #LoveNotWar
0	okay back to studying for math final
1	@someuser yesss ! What makes it worse is when they look gorgeous and say " I just got my face beat ! " Wtf ? #Contradiction
0	Jack doesn't understand twitter . Thoughts ?
0	[ Alaska #HipHop ] Flowtronics : What's This World Coming To ( Rizzle P , Boone Pratt , Token R ... : http://someurl via > @someuser
0	@someuser oh man . You will have to get everyone singing ready for when I'm in : face_with_tears_of_joy :
0	Happy holidays from me and my boy Carl #lrs #holiday #party : smirking_face :: smiling_face_with_sunglasses :: smiling_face_with_sunglasses :: christmas_tree :: christmas_tree : http://someurl
0	Thank you @someuser for these amazing candles from the new series of @someuser #atmosphere ... http://someurl
1	Dissecting a rat first period is a great start to the day : mouse :
1	buzzing for school on monday ..
1	@someuser @someuser @someuser @someuser This has been my point all along , that TC is proving to be #ecigs best advertiser to teens .
1	@someuser obvi because every Jesuit is a heretic : information_desk_person :
1	It's so much fun to drive a front wheel drive car in the snow
0	@someuser Aah yes rajneesh saab lol controversial figure he was
0	Nowadays you can be everything somebody ever wanted and still get played * * mxm men all
0	Drinking an Imperial IPA ( 2014 - ) by @someuser - http://someurl #photo
1	Lunch today . #fakelobster #lifestyleoftherichandfamous #worldofswede http://someurl
1	" @someuser Few politicians get importance of Patient Dignity & right to die http://someurl "
1	#ff By ideiasdebolosdocesedelicias . Such a different twist to the regular #frozen cakes :) We love this one ! ... http://someurl
1	@someuser We should monitor them ...
1	@someuser a Woman that puts a man in irons supports the irons ! ! !
0	Filmmaker and writer Nicole Franklin is on Twitter @someuser . Pls follow . #EConvo #Film #Director
0	@someuser He'd be a perfect fit ... or Beachy / Medlen .
0	@someuser : Substitute For Chicken Nuggets http://someurl uhm no thanks
0	@someuser I'll just wait here :) :) :)
0	Work done , gym done , steak for tea and Friday tomorrow #woohoo : smiling_face_with_open_mouth :: thumbs_up_sign :
0	@someuser It's ok ... thanks for telling me . Passed the idea on to a sydney friend :)
0	Eeeek cinema date with the boo this weekend : see-no-evil_monkey :: two_hearts :
0	to have a highway clean up section of highway . people expressed their freedom of speech @someuser @someuser @someuser
0	#Ukraine's #President to #meet #Russian , #French , #German #leaders , #rules #out #offensive . http://someurl via @someuser
1	I've definitely caught my sisters flu . Feeling a chesty cough brewing and it's the best start to the week . TGIM
1	Air Passenger Duty for under 12s to be abolished . AT LAST ! Something to help the homeless and impoverished ! #AutumnStatement
0	I always forget that many #activists and #radicals who are most earnest look back fondly to 1918 and 1793 , not 1848 or 1789 . #classwar
1	@someuser ooh I can probably watch a replay or the #orion launch at some point ? Oh wonderful . That's sooo exciting #nothanks
1	Love the fact that are school smells like a sewer . : face_with_medical_mask :: face_with_medical_mask :: face_with_medical_mask :: face_with_medical_mask :
0	@someuser Is it on display at any given time at Ryerson ?
0	day 3 : sun | but it's not sunny today : cloud :| #DecemberPhotoChallenge #france #sun #or #today #day3 ... http://someurl
1	#JeremyNortham there , insulting Piano's and songs . Shut the fuck up man . Bet you thought you were #epic ... #GosfordPark .
1	just exactly how I wanted to start my day ! ! ! #shitty
0	@someuser :) ) thank you so much . Such a generous display of kindness from your side .
1	When u callin I'm tappin lol sorry
1	I know for a fact Sam is not gonna be in school today and that really is just the cherry on top of a perfect monday .
1	It's a Christmas miracle ! | | http://someurl
1	work should be fun today : unamused_face :
1	the that the #euphemism #CoerciveControl was #coined by a #MAN but is now #lovingly #appropriated by the #radical #feminist #agenda
1	My bed time stories are awesome #theyllgiveyounightmares #ohwell #youaskedforit
1	thankful our stat teacher is dropping the lowest quiz @someuser #lifesaved
1	This sounds like loads of fun ... Snow , freezing drizzle , rain , 110km / h winds ... http://someurl
1	@someuser @someuser @someuser Well done . You have more Twitter followers than me . You have succeeded in life
1	Still up at 4 , work at 11 is gonna be prime
0	@someuser RT @someuser : Baby name . #dataviz | | Source : http://someurl http://someurl
0	Let's just not pretend for once . .
0	What is the most important thing that you should do today ? - - Breathe . http://someurl
1	Just seen 3 bikes on bikes .
0	@someuser Happy Christmas to you + yours . May 2015 bring good health , happiness , every success and all you wish yourselves .
1	I love being on hold . Especially when the music is so great .
0	Peshawar school massacre : Pak must know their greater enemy is terrorism , not India . #Peshawarattack
0	Of course one of my lecturers happened to be at the bar / restaurant we are at for my birthday meal ...
0	@someuser @someuser Hates his anti-American / anti-Constitution policies and actions . Fixed it for you .
1	Guess its just me , brett and my mom this year . Gotta love my family !
0	@someuser the word itself is a mockery ... Bae ... like abey :p ersevering_face :
0	@someuser I think you should go get checked out
1	@someuser becauseeee I miss youu coffee later ?
1	@someuser @someuser #IndiawithPakistan but it can never be other way round
0	http://someurl #TeenAnalCasting #She She sucked me dry !
1	And it's freezing , yay ! http://someurl
0	Backs killing me today : grimacing_face : #tramadol
1	I need a misadventure form because I broke my hand practising and rewriting this english essay 500 times
0	2AM on Christmas Day , and we're heating up Pizza and Breadsticks . #theboysarebackintown http://someurl
1	Beautiful day
0	" #NYPD did comment 4 this or provide its own internal #statistics w / |: police_car : involved : skull : s & the info has not been given 2 the FBI since 2006 . "
1	Those mini naps I had all night between sneezing , coughing and blowing my nose were super restful . #fluday4
0	#kimk dress style ! ! ! @someuser s it or ? #balenciaga #kimkardashianwest #kimkardashian #vestito #moda #2014 #go ... http://someurl
0	@someuser @someuser aren't most legislators ' list of legislative accomplisments the past 8 years short ?
1	@someuser @someuser The number 2 play was awesome .
0	Drawing with my little girl ... Still can't believe she can draw this good ! ! ! #drawing #daughter ... http://someurl
1	Downplaying social media but using a hashtag ? #givepresence
1	@someuser @someuser journalism at its best
0	Loadshedding again ! eissh Wonder if Eskom & Cell C have partnered up ? Both get paid but their services suck ! ! #dialinginthedark
0	@someuser after I went to Europe
1	Us Looking Sexy #MehRockingMyBluMonsoonT-shirt
0	check it out ! http://someurl
1	@someuser @someuser Will probably get to write more about the show by doing so ...
0	Rush rush rush , all done and then POW , a football through the window . #glasseverywhere #boyswillbeboys
1	This is great ...
1	Welcome to metro RT @someuser : " Thanks to Seattle Prep for finally removing their starters up 34 with 3:30 left . "
1	Haha love when I accidentally spray perfume in my eye : face_with_ok_gesture :
0	@someuser I just did it . What's the prize ?
0	2015 prediction : Putin ditches the Ruble and adopts Bitcoin
0	Sarcasm is the only thing i like . #sarcasticbitch
0	The long commute to work ; for this #KeyboardCowboy #anyonecancode @someuser http://someurl
0	I keep seeing " we need to build a global society " . Personally , I'd rather have our " American Society " back . #tcot #EricGarner #Ferguson
0	Why must I pay more for car insurance when I don't have to ? Don't get ripped off - trust GoSkippy http://someurl
1	@someuser malay mo . its his real name haha . but still nice joke about na richard two . bagong bago hahahhaah JK
0	I'll tell you what , those CEACCP books make a cracking bonfire , don't they ? #frca #freedom
0	Shhhhhh ... nobody move ... they're playing a NON-electronic game together ... NICELY ! ! ! ... http://someurl
0	This is a song ? ? ? Awful ! ! http://someurl
1	What a shock . Duke Johnson is hurt in an important game . #canes
0	My FIVE days of #Christmas shared .. #infosec #hirefriday #humor http://someurl
1	@someuser @someuser OMG want one , but I have EasyPay Express . This would mean I would only use it to ride PATH .
1	I'm so different when I'm back home ... I blame the work crew #rowdy #banter #toomuchlove #360family
0	Dear Next Person that seeks to educate me on anything PLEASE be very educated themselves , which means knowing multiple points of view http : ...
1	I think Apple should make their iCloud service and options a little more confusing . Its really getting good now .
0	http://someurl #GapeLand #Super-sweet Super-sweet Lilli is simply adorable with her all-leg , …
1	@someuser @someuser Spoiled , rancid food AND guns in the aisles ? Rats in @someuser ? Sounds great . #GroceriesNotGuns
0	@someuser : Never ending , pointless , no cunt wins , tit for tat . Zero accountability and hunners of finger pointing .
1	Another fantastic day
0	95 % of my clothes are black . #noshame : bomb :
1	Hey what do you know , one of the witnesses supporting Darren Wilson's story lied ! And is racist ! Mind blown ! http://someurl
0	@someuser @someuser YES ! I do this all the time . It's such an easy thing to do , I don't why this isn't common knowledge .
0	#LOL with all due #Respect to #KobeBryant .. he is #MJ ^ _ ^ but damn near #Close ! ! #Legends http://someurl
1	@someuser you sound just like Jack Kerouac |
0	@someuser @someuser @someuser @someuser @someuser @someuser - Dutch + Northern theres combo not speaking yr mind
1	@someuser bring it on . Will look forward to the Easter one more :-) ) ) funnily enough i crave salad and fruit round xmas now ! !
1	@someuser Indonesia does : blasphemy laws & ministry of religious affairs , which also happens to be the most corrupt ministry .
1	@someuser woww thanks for that helps alot hahaha saddd : face_with_tears_of_joy :
1	@someuser It's not work if you enjoy it #eh
0	When all else fails ... http://someurl #relationships #needs via @someuser
0	Gonna be the shittest Christmas ever without my mum .. Gonna get so drunk : tropical_drink :: tropical_drink :: tropical_drink :: tropical_drink :: tropical_drink :: tropical_drink :
0	@someuser Im sorry chode , my phone broke ;)
1	Another @someuser moment . We can't be bothered to fix your broadband problem but would you like to buy an Iphone 6 of us ! HELL NO ! !
1	@someuser @someuser @someuser hope you have more ambition john , cause no one else seems too .
1	Now that i can seem to afford good things , material things in life ... its the simple things that i need and really want ... of my life
1	Younger siblings are okay . But then they do this irritating thing where they wake you at 5:15 to open presents . And that's just awesome
1	Always fun when buses don't turn up ! It's my favorite waiting outside in the freezing cold for them for like half an hour : smirking_face :
0	@someuser @someuser hahaha good 1 , you might own a stadium then rather than the local council ;)
0	@someuser but talking rubbish about system on twitter can't change anything | | Action speaks louder than words
0	Who accepts this challenge ? Who's Next ? Ends Soon . Be A Ten Executive & Founding Member . http://someurl
1	Going to sleep a solid 30 minutes earlier than last night ! ! ! #success #justwhatiwanted
1	@someuser doing a great job ... What do I pay my extortionate council taxes for ? #Disgrace #OngoingProblem http://someurl
0	Thank god she doesn't get me to do this anymore ! ! ! ellielippitt #barber #hairdresser #blondie ... http://someurl
0	@someuser try your luck tom ! You can be one of the 20 free passers and makatanggap ng free item from david . Okay na yun tas uwi haha
1	Love feeling like I've been lied to . #dontwanttobehere
0	@someuser WHO LOOK SO MUCH ALIKE OMG lashwkaywiduwb
0	Boooooom 2 goals in 2 minutes ! ! ! #ThatsArsenal 4 you
0	ayee love your lips trying to sound creepy http://someurl
0	@someuser was just about to say that : face_with_tears_of_joy :
1	@someuser @someuser world's greatest fans ...
1	From our upstairs neighbors deciding to do a load of laundry at 12am , to the 1:30 am freight train , falling asleep is working out great !
1	Committed to you , your privacy and an open Web | Please turn on JavaScript to display this page correctly . | | Firefox homepage
0	Days when you just want everyone to leave you alone #in # a #good #mood #noHunting
1	@someuser When all the " trauma " these kids are suffering is over , the fact remains , You apologised for telling the truth . #stuism
0	How exciting he's walking all by himself #amazing #strength #hardwork #love http://someurl
1	So excited for work
0	The quest for #GoSupersonic tickets continue - _ -
1	I love spending five hours a night doing homework ! Please assign more teachers !
1	Watching Christmas movies alone is like so much fun .
1	stomach flu once again ... what a surprise . : unamused_face :: face_with_medical_mask :
0	@someuser @someuser @someuser #WatchOutForThis | Hold the line
0	All I can say is I'm lucky .
1	I'm actually kinda surprised that people still say " NOT ! " after an ' ironic ' statement .
1	Love waking up to my face being licked by my puppy ..
0	#YouAndIBackToYoutube WHAT ? ? ? ! WHY ? ? ? ! ! ITS CHRISTMAS ! ITS FORBIDDEN TO DO SUCH TERRIBILE THINGS ! GIVE IT BACK TO US ! @someuser
1	@someuser : don't let fuckboys get in the way of you being happy never have AND never will . Lmao #DontBelieveMeJustWatch
1	@someuser Hi ! I have just received a photo of my dear parcel from China , amazing he is travelling around the world ! !
0	@someuser seriously in the clothes section F & F
1	@someuser and he can't find himself a pair that would fit : see-no-evil_monkey :: speak-no-evil_monkey :: speak-no-evil_monkey :: face_with_tears_of_joy :
0	@someuser what is it with whales this morning http://someurl
0	She can get it raw ! ! !
0	@someuser haha ! ! Noo I don't need new boob's my old ones are just fabulous : face_with_stuck-out_tongue_and_tightly-closed_eyes :: face_with_stuck-out_tongue_and_tightly-closed_eyes :: face_with_stuck-out_tongue_and_tightly-closed_eyes :
1	Well the week is off to a great start . #fml
0	@someuser : Congratulations GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive : smiling_face_with_smiling_eyes :
0	#All #Cute #Dude #Girlygirl #I039m #Into #Is | Please RT : http://someurl http://someurl
1	I keep telling my friends I'm busy they need to stop blowing me up but they just can't stop http://someurl
0	@someuser fading the public doesn't just apply to gambling . Do the exact opposite of @someuser and you're in good shape .
1	Secret Santa for one of my er ... " hotter " work colleagues .. http://someurl
0	The excitement for #EVC14 . | Follow @someuser , answer simple questions and win passes for the gig . | #GetEnchanted http://someurl
0	@someuser @someuser As a Red Sox follower , I can vouch for Gomes as a clubhouse leader . Such a fun teammate .
0	Enroll 2 Members 1 on each leg ( L / R ) . THEN , help your 2 Personally-Enrolled Members get 2 Executive w / Diamond Pkgs . http://someurl
1	Yay for no longer having a vehicle ! :p ensive_face :: disappointed_face :
0	Getting ready #yesterday #christmaseve #lastnight http://someurl
0	#notcies #eu EU backs 328 top early-career researchers with 485 million http://someurl
1	@someuser @someuser Damn socialist !
1	I love seeing what you guys got
1	Me when I think I can do a cartwheel ! http://someurl
1	I don't like clowns but I'm going to be one .
0	Can someone please tell me where the video is ?
0	Drinking a Mercury : The Winged Messenger ( Planet Series ) by @someuser - http://someurl #photo
1	Just found out I have my making babies final on Thursday . Good thing I have so much time to study
0	Good morning hank its saturday im starving
0	long to wait till released CO2 turns up temperature - http://someurl http://someurl
1	Can't wait for the #facup 3rd draw
0	@someuser People who commit crimes , resist cops , or attack cops are endangering their own lives . No respect for law or other people .
1	Fleury with 5 shut outs so far on the season . He's still not good though
0	@someuser I typed it with a lisp too ! Hahah
0	When Santa looks up my name : smirking_face :: face_with_no_good_gesture :: crown :| #sassy #naughty #or #nice #instagood #instadaily #Christmas ... http://someurl
1	I don't wanna hate religious people . Cos i am one of them . I'm so religious in music . #ahaa
1	There's millions of autobot & troll accounts on Twitter that post dumb sh * t for RT's , then people call them stupid & naive . | |
1	Keep running from your problems . That always works .
1	Would like to thank my nephew for giving me his horrible cold & sore throat etc .. Much appreciated !
1	Enabling the Windows Firewall is a perfectly reasonable thing to do to package in a software installer . #SCCMAdmininHealthcare
1	Just as the microphone fails : " If we were having this conversation 100 years ago ... " @someuser #WebRTC #WebRTCParis
1	Welp . There goes 50 bucks down the drain . Thanks KU Student Housing . Get . Me . OUT .
0	This pressure is unreal . Keep it up
0	Same #Soundcloud dl : http://someurl Follow > @someuser #ATL #ConsciousMusic http://someurl
1	I absolutely LOVE moving house
1	Powerful picture taken by a #protester the #night before #christmas . The is real . http://someurl
1	Listened to Gimme Shelter while driving in the rain : face_with_tears_of_joy :
1	Taking Over the mansion with the Mexicans @someuser
0	@someuser @someuser what's going on with sharks hair ? Looks like the council has cut it
0	#notcies #eu Liverpool workers " miscarriage of justice " victims http://someurl
1	@someuser Ha ! I don't have haters . Just a few misguided souls who thought my mentions were a bulletin board for their issues . ;)
0	@someuser @someuser yip most likely the next time I get #suckered into #making anotherone : face_with_stuck-out_tongue_and_winking_eye :
1	I love hearing people's explanations about the dating world in America in the library while I am studying
0	Eskom load-shedding hammers the Rand again : http://someurl Current spot rate USD 1 = R11 . 45 http://someurl #VivaANCviva
1	What a great person you are .
1	@someuser @someuser can't wait to see ya both
1	Wow I feel great
1	Twitter slams Austin Strange Fruit PR firm , spurring it to drop the name it shared with a song about lynching http://someurl
1	@someuser looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple ! : flushed_face :
1	@someuser @someuser They r no less than the BCCI and Arnab keeps bashing them on the news hour
1	Yep , true patriots all . http://someurl
1	@someuser @someuser @someuser @someuser Was that head Mathers batting ? | #powerful ! ! | #intimidating |
0	@someuser @someuser I'd prefer the slew of #Ferguson protestors across the US ... they stop traffic shut dwn bridges
1	@someuser Think I may use that in my ads ! :)
0	@someuser @someuser | Its @someuser bcoz he is so #Nasty and loves his ... | | #GoSupersonicQuikr
1	@someuser I don't believe you ! ! !
1	Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks ... #shiftworkerlife
0	I don't have to respect your beliefs . | | I only have to respect your RIGHT to have them . | | #atheist #atheism
0	@someuser @someuser @someuser @someuser @someuser @someuser mmmm : face_with_tears_of_joy :: face_with_tears_of_joy :: face_with_tears_of_joy :
0	@someuser Speakeasy http://someurl
1	Wow .. #shocker RT @someuser : Dick Cheney on CIA torture : " I'd do it again in a minute " http://someurl http://someurl
0	One season down 8 togo ! #OneTreeHill
1	The late Howie Carr wd be amused to see Granny Warren putting the wood to a " bow-tied bum kisser "
1	michael have a sexy face when he cough http://someurl
1	Love being made fun of
1	Feels so good 2 get off 2 have 2 go straight 2 school though ...
0	Hey everyone ... I want this as a Christmas gift :) Can you send me one ? @someuser #GTX980 http://someurl
0	Pretty sure there's a satanic baby in the apartment next door . Stays howling . Not crying . Howling . All day , all night . Ugh . #killmenow
0	http://someurl #GapingAngels #Georgeous Georgeous busty blonde drilled in all her aroused holes !
0	@someuser you wearing the pin I sent for the rest of the video yesterday made my day . #daymade #addicted http://someurl
0	@someuser ugh ... painful for sure . can't win em all I spose ... but you shouldn't ever look like that .
0	What do you all think of that Salt-N-Pepa Geico commercial ? I think it's pretty terrible .
0	I'm officially on Twitter ! # # # sure what to do after all these pound signs ? ! ? !
1	The moment you realize that what have you done in this whole year .
1	Yeah , the prom is the most important event in your life
1	Wishing my relationship was that real
0	#Exclusive - - #Indonesia : #AirAsia #crash #probe #focuses on #timing of #request to #climb , #weather . http://someurl via @someuser
0	@someuser Marvellous ! Sounds nothing like any jingle bells song i've ever heard ! I can see you in mismatched socks , tights & cricket gear :-)
0	Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims : The First ... http://someurl
0	Company profile NOT TWINS VENTURES , LLC - http://someurl #TWINS #VENTURES , #LLC
0	Photo : 3pc Lace Corset Size : small - 2xl Price : $ 40.00 Leave size and email for invoice http://someurl
0	It is so much easier for me to write how I'm feeling than to actually speak it , I get nervous and stumble on my words if it's on my heart .
0	Bacon . That's all . That's the tweet .
0	yup , amazing how that is , isnt it ? @someuser @someuser @someuser
0	Photo : Dance Icon Sports Bra / Shorts Bikini Lingerie One Size $ 20.00 Leave email for invoice http://someurl
0	Better than yourself should be the score . Not better than other ones .
1	@someuser but they put it in soaps and shampoo ! It's healthy !
0	@someuser How do you score on someone ?
1	It's all a calamity of lies .. everything is fake so we only accept what isn't true so when the truth comes we deny it .
1	Taking the Christmas lights down in the swamp will be a blast .
0	@someuser : " It's the freshman semester of my first year ... " #ohanya #finalsamiright
0	I don't know what's worse ... the fact that McDonald's is open on Christmas Day or that people are actually in there eating it right
1	I love that my body can't handle school stress and makes me physically sick .
1	finally going to bed , definitely looking forward to waking up in 5 1/2 hours . : thumbs_up_sign :
0	@someuser aww bless ya . Enjoy your break babe , yeah it was great thanks .. Finally recovering from it . How's Ya tash going ? : face_throwing_a_kiss :
1	Platoon strategy ain't so bad . I mean we are a 7 line army . #mets
1	Day 2 . Going to the DR for # 2 cause I'm 99.9999999 % sure she has strep #awesome
0	@someuser Huh ? It's a graphical representation of what's happening . Nothing is out there to take a photo !
0	But it's time to face the truth ... I will never be with you
1	This guy who started jack hammering at 6 this morning right outside my window can stop anytime now ! ! #sleepingbeauty
1	@someuser what a way to start the new year
0	As a girl , my reason not to put on makeup is I'm satisfied with my face , unlike you bitch ! | | #winter
0	Oh look - wrapping presents is SO easy ... here's the video to prove it ! ! ! | http://someurl
1	Write cover page of thesis . Laptop commits suicide #thankgodforbackups http://someurl
1	haven't talked to you in days . that's cool I guess .
1	The Interview has been cancelled , not because of north korea but because the immense comedy would blow our mortal minds
1	The sky looks SO beautiful today ... http://someurl
0	@someuser Hey #Russia ! MAKE MONEY #TWEETING YET ? | | http://someurl <- This #FOXNews Clip explains how | | https://t.co/cpJZkEgNe7
0	Aww I've just seen the pictures of @someuser from today , hows recovery going ? #getwellsoon
1	What ? ! ? The 4 team playoff picked by 16 people didn't solve schools still being pissed ? ! ? I'm so shocked ! #CFBPlayoff
1	@someuser why yes , because being some man's property is such a privilege @someuser #ironagethinking
1	Day 1 . Ski school with instructor Patrick . Soon I'll be ready for the black slopes . ... http://someurl
1	Everyones full of ruddy xmas cheer here
1	@someuser Because we all know that a house is a hermetically sealed environment ! @someuser @someuser @someuser
0	One things for sure IMA make y'all folks remember me .
1	Sending best wishes to all my coworkers at the 9AM this morning
0	THEY #CAN'T BE #IDENTIFIED | #UK should ALLOW more #SYRIAN REFUGEES #ENTRY among them will be #ISLAMISTS potential #TERRORISTS
1	@someuser : When continuationists demand a prooftext for cessationism . / @someuser beautiful observation
0	Yep , it's exactly what you're thinking ... someone called an Ambulance for the former Audi R8 ... | | #Audi #R8 #Carporn http://someurl
0	@someuser Can U use Smartphone ? | | http://someurl APP PAYS you ! | See-http :/ / t.co/RDlRuGN0iE | Go 2 : https://t.co/cpJZkEgNe7
